subject,run,prominence_threshold_db,peak_frequency_hz,peak_prominence_db,valid,invalid_reason,peak_quality,rest_epoch_count,estimator
9,6,1.5,9.25,3.5790261709916393,True,,well_defined_interior,15,v1_0_exact_single_run_rest
9,10,0.5,9.25,2.7115339373195297,True,,well_defined_interior,15,v1_0_exact_single_run_rest
9,10,1.0,9.25,2.7115339373195297,True,,well_defined_interior,15,v1_0_exact_single_run_rest
9,10,1.5,9.25,2.7115339373195297,True,,well_defined_interior,15,v1_0_exact_single_run_rest
9,14,0.5,7.25,2.0879886639689005,True,,well_defined_interior,15,v1_0_exact_single_run_rest
9,14,1.0,7.25,2.0879886639689005,True,,well_defined_interior,15,v1_0_exact_single_run_rest
9,14,1.5,7.25,2.0879886639689005,True,,well_defined_interior,15,v1_0_exact_single_run_rest
10,6,0.5,11.5,3.9464418446559932,True,,well_defined_interior,15,v1_0_exact_single_run_rest
10,6,1.0,11.5,3.9464418446559932,True,,well_defined_interior,15,v1_0_exact_single_run_rest
10,6,1.5,11.5,3.9464418446559932,True,,well_defined_interior,15,v1_0_exact_single_run_rest
10,10,0.5,11.5,3.2972143622582593,True,,well_defined_interior,15,v1_0_exact_single_run_rest
10,10,1.0,11.5,3.2972143622582593,True,,well_defined_interior,15,v1_0_exact_single_run_rest
10,10,1.5,11.5,3.2972143622582593,True,,well_defined_interior,15,v1_0_exact_single_run_rest
10,14,0.5,11.5,3.8520897622843364,True,,well_defined_interior,15,v1_0_exact_single_run_rest
10,14,1.0,11.5,3.8520897622843364,True,,well_defined_interior,15,v1_0_exact_single_run_rest
10,14,1.5,11.5,3.8520897622843364,True,,well_defined_interior,15,v1_0_exact_single_run_rest
11,6,0.5,9.75,3.991921127272377,True,,well_defined_interior,15,v1_0_exact_single_run_rest
11,6,1.0,9.75,3.991921127272377,True,,well_defined_interior,15,v1_0_exact_single_run_rest
11,6,1.5,9.75,3.991921127272377,True,,well_defined_interior,15,v1_0_exact_single_run_rest
11,10,0.5,10.75,3.0347598191498832,True,,well_defined_interior,15,v1_0_exact_single_run_rest
11,10,1.0,10.75,3.0347598191498832,True,,well_defined_interior,15,v1_0_exact_single_run_rest
11,10,1.5,10.75,3.0347598191498832,True,,well_defined_interior,15,v1_0_exact_single_run_rest
11,14,0.5,10.0,3.7025377431573503,True,,well_defined_interior,15,v1_0_exact_single_run_rest
11,14,1.0,10.0,3.7025377431573503,True,,well_defined_interior,15,v1_0_exact_single_run_rest
11,14,1.5,10.0,3.7025377431573503,True,,well_defined_interior,15,v1_0_exact_single_run_rest
12,6,0.5,11.75,2.6528073741236113,True,,well_defined_interior,15,v1_0_exact_single_run_rest
12,6,1.0,11.75,2.6528073741236113,True,,well_defined_interior,15,v1_0_exact_single_run_rest
12,6,1.5,11.75,2.6528073741236113,True,,well_defined_interior,15,v1_0_exact_single_run_rest
12,10,0.5,11.75,3.547695911251708,True,,well_defined_interior,15,v1_0_exact_single_run_rest
12,10,1.0,11.75,3.547695911251708,True,,well_defined_interior,15,v1_0_exact_single_run_rest
12,10,1.5,11.75,3.547695911251708,True,,well_defined_interior,15,v1_0_exact_single_run_rest
12,14,0.5,11.5,3.683828410608214,True,,well_defined_interior,15,v1_0_exact_single_run_rest
12,14,1.0,11.5,3.683828410608214,True,,well_defined_interior,15,v1_0_exact_single_run_rest
12,14,1.5,11.5,3.683828410608214,True,,well_defined_interior,15,v1_0_exact_single_run_rest
13,6,0.5,8.5,2.171319449396634,True,,well_defined_interior,15,v1_0_exact_single_run_rest
13,6,1.0,8.5,2.171319449396634,True,,well_defined_interior,15,v1_0_exact_single_run_rest
13,6,1.5,8.5,2.171319449396634,True,,well_defined_interior,15,v1_0_exact_single_run_rest
13,10,0.5,8.5,3.0057439707514817,True,,well_defined_interior,15,v1_0_exact_single_run_rest
13,10,1.0,8.5,3.0057439707514817,True,,well_defined_interior,15,v1_0_exact_single_run_rest
13,10,1.5,8.5,3.0057439707514817,True,,well_defined_interior,15,v1_0_exact_single_run_rest
13,14,0.5,8.75,3.5408542828172074,True,,well_defined_interior,15,v1_0_exact_single_run_rest
13,14,1.0,8.75,3.5408542828172074,True,,well_defined_interior,15,v1_0_exact_single_run_rest
13,14,1.5,8.75,3.5408542828172074,True,,well_defined_interior,15,v1_0_exact_single_run_rest
14,6,0.5,11.5,4.121314859567207,True,,well_defined_interior,15,v1_0_exact_single_run_rest
14,6,1.0,11.5,4.121314859567207,True,,well_defined_interior,15,v1_0_exact_single_run_rest
14,6,1.5,11.5,4.121314859567207,True,,well_defined_interior,15,v1_0_exact_single_run_rest
14,10,0.5,10.0,5.794632756325839,True,,well_defined_interior,15,v1_0_exact_single_run_rest
14,10,1.0,10.0,5.794632756325839,True,,well_defined_interior,15,v1_0_exact_single_run_rest
14,10,1.5,10.0,5.794632756325839,True,,well_defined_interior,15,v1_0_exact_single_run_rest
14,14,0.5,9.25,6.430097481185214,True,,well_defined_interior,15,v1_0_exact_single_run_rest
14,14,1.0,9.25,6.430097481185214,True,,well_defined_interior,15,v1_0_exact_single_run_rest
14,14,1.5,9.25,6.430097481185214,True,,well_defined_interior,15,v1_0_exact_single_run_rest
15,6,0.5,12.75,3.4594732799188534,True,,well_defined_interior,15,v1_0_exact_single_run_rest
15,6,1.0,12.75,3.4594732799188534,True,,well_defined_interior,15,v1_0_exact_single_run_rest
15,6,1.5,12.75,3.4594732799188534,True,,well_defined_interior,15,v1_0_exact_single_run_rest
15,10,0.5,9.5,4.908608080248385,True,,well_defined_interior,15,v1_0_exact_single_run_rest
15,10,1.0,9.5,4.908608080248385,True,,well_defined_interior,15,v1_0_exact_single_run_rest
15,10,1.5,9.5,4.908608080248385,True,,well_defined_interior,15,v1_0_exact_single_run_rest
15,14,0.5,12.5,4.51853815403102,True,,well_defined_interior,15,v1_0_exact_single_run_rest
15,14,1.0,12.5,4.51853815403102,True,,well_defined_interior,15,v1_0_exact_single_run_rest
15,14,1.5,12.5,4.51853815403102,True,,well_defined_interior,15,v1_0_exact_single_run_rest
16,6,0.5,7.75,4.742091112973256,True,,well_defined_interior,15,v1_0_exact_single_run_rest
16,6,1.0,7.75,4.742091112973256,True,,well_defined_interior,15,v1_0_exact_single_run_rest
16,6,1.5,7.75,4.742091112973256,True,,well_defined_interior,15,v1_0_exact_single_run_rest
16,10,0.5,8.0,3.6668239254151587,True,,well_defined_interior,15,v1_0_exact_single_run_rest
16,10,1.0,8.0,3.6668239254151587,True,,well_defined_interior,15,v1_0_exact_single_run_rest
16,10,1.5,8.0,3.6668239254151587,True,,well_defined_interior,15,v1_0_exact_single_run_rest
16,14,0.5,7.5,2.6025826238715837,True,,well_defined_interior,15,v1_0_exact_single_run_rest
16,14,1.0,7.5,2.6025826238715837,True,,well_defined_interior,15,v1_0_exact_single_run_rest
16,14,1.5,7.5,2.6025826238715837,True,,well_defined_interior,15,v1_0_exact_single_run_rest
17,6,0.5,12.25,2.4056681115791605,True,,well_defined_interior,15,v1_0_exact_single_run_rest
17,6,1.0,12.25,2.4056681115791605,True,,well_defined_interior,15,v1_0_exact_single_run_rest
17,6,1.5,12.25,2.4056681115791605,True,,well_defined_interior,15,v1_0_exact_single_run_rest
17,10,0.5,12.0,6.241399236817472,True,,well_defined_interior,15,v1_0_exact_single_run_rest
17,10,1.0,12.0,6.241399236817472,True,,well_defined_interior,15,v1_0_exact_single_run_rest
17,10,1.5,12.0,6.241399236817472,True,,well_defined_interior,15,v1_0_exact_single_run_rest
17,14,0.5,11.25,4.749049272846165,True,,well_defined_interior,15,v1_0_exact_single_run_rest
17,14,1.0,11.25,4.749049272846165,True,,well_defined_interior,15,v1_0_exact_single_run_rest
17,14,1.5,11.25,4.749049272846165,True,,well_defined_interior,15,v1_0_exact_single_run_rest
18,6,0.5,8.0,2.772319086697692,True,,well_defined_interior,15,v1_0_exact_single_run_rest
18,6,1.0,8.0,2.772319086697692,True,,well_defined_interior,15,v1_0_exact_single_run_rest
18,6,1.5,8.0,2.772319086697692,True,,well_defined_interior,15,v1_0_exact_single_run_rest
18,10,0.5,9.0,3.932784395563175,True,,well_defined_interior,15,v1_0_exact_single_run_rest
18,10,1.0,9.0,3.932784395563175,True,,well_defined_interior,15,v1_0_exact_single_run_rest
18,10,1.5,9.0,3.932784395563175,True,,well_defined_interior,15,v1_0_exact_single_run_rest
18,14,0.5,12.25,3.230280395127835,True,,well_defined_interior,15,v1_0_exact_single_run_rest
18,14,1.0,12.25,3.230280395127835,True,,well_defined_interior,15,v1_0_exact_single_run_rest
18,14,1.5,12.25,3.230280395127835,True,,well_defined_interior,15,v1_0_exact_single_run_rest
19,6,0.5,8.5,2.2733890194575537,True,,well_defined_interior,15,v1_0_exact_single_run_rest
19,6,1.0,8.5,2.2733890194575537,True,,well_defined_interior,15,v1_0_exact_single_run_rest
19,6,1.5,8.5,2.2733890194575537,True,,well_defined_interior,15,v1_0_exact_single_run_rest
19,10,0.5,9.0,3.4079034255429406,True,,well_defined_interior,15,v1_0_exact_single_run_rest
19,10,1.0,9.0,3.4079034255429406,True,,well_defined_interior,15,v1_0_exact_single_run_rest
19,10,1.5,9.0,3.4079034255429406,True,,well_defined_interior,15,v1_0_exact_single_run_rest
19,14,0.5,9.0,4.948257457117691,True,,well_defined_interior,15,v1_0_exact_single_run_rest
19,14,1.0,9.0,4.948257457117691,True,,well_defined_interior,15,v1_0_exact_single_run_rest
19,14,1.5,9.0,4.948257457117691,True,,well_defined_interior,15,v1_0_exact_single_run_rest
20,6,0.5,12.25,1.8053943118913054,True,,well_defined_interior,15,v1_0_exact_single_run_rest
20,6,1.0,12.25,1.8053943118913054,True,,well_defined_interior,15,v1_0_exact_single_run_rest
20,6,1.5,12.25,1.8053943118913054,True,,well_defined_interior,15,v1_0_exact_single_run_rest
20,10,0.5,7.5,2.2862432850585606,True,,well_defined_interior,15,v1_0_exact_single_run_rest
20,10,1.0,7.5,2.2862432850585606,True,,well_defined_interior,15,v1_0_exact_single_run_rest
20,10,1.5,7.5,2.2862432850585606,True,,well_defined_interior,15,v1_0_exact_single_run_rest
20,14,0.5,11.25,2.011061191177049,True,,well_defined_interior,15,v1_0_exact_single_run_rest
20,14,1.0,11.25,2.011061191177049,True,,well_defined_interior,15,v1_0_exact_single_run_rest
20,14,1.5,11.25,2.011061191177049,True,,well_defined_interior,15,v1_0_exact_single_run_rest
21,6,0.5,12.75,4.43298855246222,True,,well_defined_interior,15,v1_0_exact_single_run_rest
21,6,1.0,12.75,4.43298855246222,True,,well_defined_interior,15,v1_0_exact_single_run_rest
21,6,1.5,12.75,4.43298855246222,True,,well_defined_interior,15,v1_0_exact_single_run_rest
21,10,0.5,12.25,3.785091658673366,True,,well_defined_interior,15,v1_0_exact_single_run_rest
21,10,1.0,12.25,3.785091658673366,True,,well_defined_interior,15,v1_0_exact_single_run_rest
21,10,1.5,12.25,3.785091658673366,True,,well_defined_interior,15,v1_0_exact_single_run_rest
21,14,0.5,11.75,2.9746029540604155,True,,well_defined_interior,15,v1_0_exact_single_run_rest
21,14,1.0,11.75,2.9746029540604155,True,,well_defined_interior,15,v1_0_exact_single_run_rest
21,14,1.5,11.75,2.9746029540604155,True,,well_defined_interior,15,v1_0_exact_single_run_rest
22,6,0.5,10.75,2.6073255311521137,True,,well_defined_interior,15,v1_0_exact_single_run_rest
22,6,1.0,10.75,2.6073255311521137,True,,well_defined_interior,15,v1_0_exact_single_run_rest
22,6,1.5,10.75,2.6073255311521137,True,,well_defined_interior,15,v1_0_exact_single_run_rest
22,10,0.5,9.0,1.4562684562679777,True,,well_defined_interior,15,v1_0_exact_single_run_rest
22,10,1.0,9.0,1.4562684562679777,True,,well_defined_interior,15,v1_0_exact_single_run_rest
22,10,1.5,,3.531005391433439,False,no_interior_peak_meets_prominence,poorly_defined_no_peak,15,v1_0_exact_single_run_rest
22,14,0.5,11.75,2.5741403864303294,True,,well_defined_interior,15,v1_0_exact_single_run_rest
22,14,1.0,11.75,2.5741403864303294,True,,well_defined_interior,15,v1_0_exact_single_run_rest
22,14,1.5,11.75,2.5741403864303294,True,,well_defined_interior,15,v1_0_exact_single_run_rest
23,6,0.5,11.25,2.6932496170673517,True,,well_defined_interior,15,v1_0_exact_single_run_rest
23,6,1.0,11.25,2.6932496170673517,True,,well_defined_interior,15,v1_0_exact_single_run_rest
23,6,1.5,11.25,2.6932496170673517,True,,well_defined_interior,15,v1_0_exact_single_run_rest
23,10,0.5,10.0,5.364980391305409,True,,well_defined_interior,15,v1_0_exact_single_run_rest
23,10,1.0,10.0,5.364980391305409,True,,well_defined_interior,15,v1_0_exact_single_run_rest
23,10,1.5,10.0,5.364980391305409,True,,well_defined_interior,15,v1_0_exact_single_run_rest
23,14,0.5,10.0,6.923734059441713,True,,well_defined_interior,15,v1_0_exact_single_run_rest
23,14,1.0,10.0,6.923734059441713,True,,well_defined_interior,15,v1_0_exact_single_run_rest
23,14,1.5,10.0,6.923734059441713,True,,well_defined_interior,15,v1_0_exact_single_run_rest
24,6,0.5,9.0,2.447278147150101,True,,well_defined_interior,15,v1_0_exact_single_run_rest
24,6,1.0,9.0,2.447278147150101,True,,well_defined_interior,15,v1_0_exact_single_run_rest
24,6,1.5,9.0,2.447278147150101,True,,well_defined_interior,15,v1_0_exact_single_run_rest
24,10,0.5,7.75,4.322958807024733,True,,well_defined_interior,15,v1_0_exact_single_run_rest
24,10,1.0,7.75,4.322958807024733,True,,well_defined_interior,15,v1_0_exact_single_run_rest
24,10,1.5,7.75,4.322958807024733,True,,well_defined_interior,15,v1_0_exact_single_run_rest
24,14,0.5,7.75,4.4443449376550745,True,,well_defined_interior,15,v1_0_exact_single_run_rest
24,14,1.0,7.75,4.4443449376550745,True,,well_defined_interior,15,v1_0_exact_single_run_rest
24,14,1.5,7.75,4.4443449376550745,True,,well_defined_interior,15,v1_0_exact_single_run_rest
25,6,0.5,10.5,8.936531396181465,True,,well_defined_interior,15,v1_0_exact_single_run_rest
25,6,1.0,10.5,8.936531396181465,True,,well_defined_interior,15,v1_0_exact_single_run_rest
25,6,1.5,10.5,8.936531396181465,True,,well_defined_interior,15,v1_0_exact_single_run_rest
25,10,0.5,10.5,8.657008156079755,True,,well_defined_interior,15,v1_0_exact_single_run_rest
25,10,1.0,10.5,8.657008156079755,True,,well_defined_interior,15,v1_0_exact_single_run_rest
25,10,1.5,10.5,8.657008156079755,True,,well_defined_interior,15,v1_0_exact_single_run_rest
25,14,0.5,10.5,9.53258185254576,True,,well_defined_interior,15,v1_0_exact_single_run_rest
25,14,1.0,10.5,9.53258185254576,True,,well_defined_interior,15,v1_0_exact_single_run_rest
25,14,1.5,10.5,9.53258185254576,True,,well_defined_interior,15,v1_0_exact_single_run_rest
26,6,0.5,8.75,2.999060485559255,True,,well_defined_interior,15,v1_0_exact_single_run_rest
26,6,1.0,8.75,2.999060485559255,True,,well_defined_interior,15,v1_0_exact_single_run_rest
26,6,1.5,8.75,2.999060485559255,True,,well_defined_interior,15,v1_0_exact_single_run_rest
26,10,0.5,9.5,2.579869849616358,True,,well_defined_interior,15,v1_0_exact_single_run_rest
26,10,1.0,9.5,2.579869849616358,True,,well_defined_interior,15,v1_0_exact_single_run_rest
26,10,1.5,9.5,2.579869849616358,True,,well_defined_interior,15,v1_0_exact_single_run_rest
26,14,0.5,11.5,2.9686426311810266,True,,well_defined_interior,15,v1_0_exact_single_run_rest
26,14,1.0,11.5,2.9686426311810266,True,,well_defined_interior,15,v1_0_exact_single_run_rest
26,14,1.5,11.5,2.9686426311810266,True,,well_defined_interior,15,v1_0_exact_single_run_rest
27,6,0.5,10.75,5.707434830699071,True,,well_defined_interior,15,v1_0_exact_single_run_rest
27,6,1.0,10.75,5.707434830699071,True,,well_defined_interior,15,v1_0_exact_single_run_rest
27,6,1.5,10.75,5.707434830699071,True,,well_defined_interior,15,v1_0_exact_single_run_rest
27,10,0.5,10.5,7.469666602174641,True,,well_defined_interior,15,v1_0_exact_single_run_rest
27,10,1.0,10.5,7.469666602174641,True,,well_defined_interior,15,v1_0_exact_single_run_rest
27,10,1.5,10.5,7.469666602174641,True,,well_defined_interior,15,v1_0_exact_single_run_rest
27,14,0.5,11.75,4.22847729296565,True,,well_defined_interior,15,v1_0_exact_single_run_rest
27,14,1.0,11.75,4.22847729296565,True,,well_defined_interior,15,v1_0_exact_single_run_rest
27,14,1.5,11.75,4.22847729296565,True,,well_defined_interior,15,v1_0_exact_single_run_rest
28,6,0.5,10.5,2.1438684242517354,True,,well_defined_interior,15,v1_0_exact_single_run_rest
28,6,1.0,10.5,2.1438684242517354,True,,well_defined_interior,15,v1_0_exact_single_run_rest
28,6,1.5,10.5,2.1438684242517354,True,,well_defined_interior,15,v1_0_exact_single_run_rest
28,10,0.5,12.75,2.4389789577762997,True,,well_defined_interior,15,v1_0_exact_single_run_rest
28,10,1.0,12.75,2.4389789577762997,True,,well_defined_interior,15,v1_0_exact_single_run_rest
28,10,1.5,12.75,2.4389789577762997,True,,well_defined_interior,15,v1_0_exact_single_run_rest
28,14,0.5,9.0,2.7728667809317784,True,,well_defined_interior,15,v1_0_exact_single_run_rest
28,14,1.0,9.0,2.7728667809317784,True,,well_defined_interior,15,v1_0_exact_single_run_rest
28,14,1.5,9.0,2.7728667809317784,True,,well_defined_interior,15,v1_0_exact_single_run_rest
29,6,0.5,11.25,13.227785343627431,True,,well_defined_interior,15,v1_0_exact_single_run_rest
29,6,1.0,11.25,13.227785343627431,True,,well_defined_interior,15,v1_0_exact_single_run_rest
29,6,1.5,11.25,13.227785343627431,True,,well_defined_interior,15,v1_0_exact_single_run_rest
29,10,0.5,10.75,10.496907615495331,True,,well_defined_interior,15,v1_0_exact_single_run_rest
29,10,1.0,10.75,10.496907615495331,True,,well_defined_interior,15,v1_0_exact_single_run_rest
29,10,1.5,10.75,10.496907615495331,True,,well_defined_interior,15,v1_0_exact_single_run_rest
29,14,0.5,10.5,11.8447781768119,True,,well_defined_interior,15,v1_0_exact_single_run_rest
29,14,1.0,10.5,11.8447781768119,True,,well_defined_interior,15,v1_0_exact_single_run_rest
29,14,1.5,10.5,11.8447781768119,True,,well_defined_interior,15,v1_0_exact_single_run_rest
30,6,0.5,10.0,2.6619826124996564,True,,well_defined_interior,15,v1_0_exact_single_run_rest
30,6,1.0,10.0,2.6619826124996564,True,,well_defined_interior,15,v1_0_exact_single_run_rest
30,6,1.5,10.0,2.6619826124996564,True,,well_defined_interior,15,v1_0_exact_single_run_rest
30,10,0.5,9.75,4.678842872993087,True,,well_defined_interior,15,v1_0_exact_single_run_rest
30,10,1.0,9.75,4.678842872993087,True,,well_defined_interior,15,v1_0_exact_single_run_rest
30,10,1.5,9.75,4.678842872993087,True,,well_defined_interior,15,v1_0_exact_single_run_rest
30,14,0.5,9.75,2.63099684081854,True,,well_defined_interior,15,v1_0_exact_single_run_rest
30,14,1.0,9.75,2.63099684081854,True,,well_defined_interior,15,v1_0_exact_single_run_rest
30,14,1.5,9.75,2.63099684081854,True,,well_defined_interior,15,v1_0_exact_single_run_rest
31,6,0.5,7.75,2.6475796839355326,True,,well_defined_interior,15,v1_0_exact_single_run_rest
31,6,1.0,7.75,2.6475796839355326,True,,well_defined_interior,15,v1_0_exact_single_run_rest
31,6,1.5,7.75,2.6475796839355326,True,,well_defined_interior,15,v1_0_exact_single_run_rest
31,10,0.5,7.75,4.745653888128928,True,,well_defined_interior,15,v1_0_exact_single_run_rest
31,10,1.0,7.75,4.745653888128928,True,,well_defined_interior,15,v1_0_exact_single_run_rest
31,10,1.5,7.75,4.745653888128928,True,,well_defined_interior,15,v1_0_exact_single_run_rest
31,14,0.5,12.25,2.4283429301330415,True,,well_defined_interior,15,v1_0_exact_single_run_rest
31,14,1.0,12.25,2.4283429301330415,True,,well_defined_interior,15,v1_0_exact_single_run_rest
31,14,1.5,12.25,2.4283429301330415,True,,well_defined_interior,15,v1_0_exact_single_run_rest
32,6,0.5,13.25,2.0154591052337736,True,,well_defined_interior,15,v1_0_exact_single_run_rest
32,6,1.0,13.25,2.0154591052337736,True,,well_defined_interior,15,v1_0_exact_single_run_rest
32,6,1.5,13.25,2.0154591052337736,True,,well_defined_interior,15,v1_0_exact_single_run_rest
32,10,0.5,11.0,3.6016157577483057,True,,well_defined_interior,15,v1_0_exact_single_run_rest
32,10,1.0,11.0,3.6016157577483057,True,,well_defined_interior,15,v1_0_exact_single_run_rest
32,10,1.5,11.0,3.6016157577483057,True,,well_defined_interior,15,v1_0_exact_single_run_rest
32,14,0.5,10.75,3.2963761145568213,True,,well_defined_interior,15,v1_0_exact_single_run_rest
32,14,1.0,10.75,3.2963761145568213,True,,well_defined_interior,15,v1_0_exact_single_run_rest
32,14,1.5,10.75,3.2963761145568213,True,,well_defined_interior,15,v1_0_exact_single_run_rest
33,6,0.5,10.5,4.88928600946555,True,,well_defined_interior,15,v1_0_exact_single_run_rest
33,6,1.0,10.5,4.88928600946555,True,,well_defined_interior,15,v1_0_exact_single_run_rest
33,6,1.5,10.5,4.88928600946555,True,,well_defined_interior,15,v1_0_exact_single_run_rest
33,10,0.5,10.25,5.430288867868853,True,,well_defined_interior,15,v1_0_exact_single_run_rest
33,10,1.0,10.25,5.430288867868853,True,,well_defined_interior,15,v1_0_exact_single_run_rest
33,10,1.5,10.25,5.430288867868853,True,,well_defined_interior,15,v1_0_exact_single_run_rest
